label	xPos	yPos	vote	north
0	0	0	0	0
1	-1.318043	0.3531259	0	0
2	1.079597	0.9169262	0	0
3	-2.574391	1.997044	0	0
4	-1.1365	0.2532259	0	0
5	2.708935	-1.2834	0	0
6	1.496302	0.6557828	0	0
7	-0.4113982	0.705945	0	0
8	0.9383649	-1.398189	0	0
9	1.195779	0.4439962	0	0
10	-0.3114493	0.8681186	0	0
11	1.806162	-0.7268377	0	0
12	-1.203335	-0.8979181	0	0
13	2.003967	-0.7334585	0	0
14	1.718146	0.1832173	0	0
15	-0.02894465	1.262771	0	0
16	-0.2352377	0.2661243	0	0
17	-0.7333288	-1.780442	0	0
18	0.01188408	-1.258111	0	0
19	-0.2801936	0.677839	0	0
20	-0.09414628	-0.3825581	0	0
21	-0.6431226	1.545033	0	0
22	1.940963	-2.169701	0	0
23	1.517075	-0.2626319	0	0
24	1.68471	-0.7194262	0	0
25	0.7413186	1.48462	0	0
26	-1.106304	0.05886615	0	0
27	-1.638944	1.662054	0	0
28	0.1179743	0.6550833	0	0
29	1.877565	1.590619	0	0
30	0.573117	-1.01552	0	0
31	1.9375	-0.5690277	0	0
32	-0.96646	-1.162995	0	0
33	0.8596195	1.027796	0	0
34	-2.591846	0.1295351	0	0
35	-0.2180307	0.3839578	0	0
36	0.2957735	0.174239	0	0
37	0.9008117	-0.876421	0	0
38	-0.5165602	0.05212235	0	0
39	-0.4855208	0.4094523	0	0
40	0.2832344	-1.696605	0	0
41	0.4180528	-0.146837	0	0
42	-1.583681	-0.3382944	0	0
43	-0.1499333	-1.27249	0	0
44	1.957257	0.625451	0	0
45	0.9880916	-0.326038	0	0
46	0.3544089	-0.183133	0	0
47	0.4460648	0.06204729	0	0
48	-0.6831659	-0.1092554	0	0
49	-0.1391913	-0.8559266	0	0
50	-1.003353	0.1008849	0	0
51	-2.50615	0.1140038	0	0
52	1.0741	0.509867	0	0
53	-0.06998009	1.546894	0	0
54	0.4376678	0.1764012	0	0
55	-2.327649	0.3871679	0	0
56	0.8914771	0.1190706	0	0
57	-0.5521877	-0.8542494	0	0
58	0.2551365	0.9708674	0	0
59	-1.44371	2.162178	0	0
60	0.7221647	0.5113444	0	0
