label	xPos	yPos	vote	north
0	0	0	0	0
1	-1.67275	-0.283779	0	0
2	-1.94555	1.13282	0	0
3	0.0176262	-1.80117	0	0
4	-0.686465	-1.50735	0	0
5	0.571697	0.0772482	0	0
6	-1.6883	-1.15795	0	0
7	0.946772	-0.475642	0	0
8	-0.848677	0.1238	0	0
9	-0.564732	-1.88199	0	0
10	0.441611	1.02217	0	0
11	0.832847	1.09212	0	0
12	-0.602068	0.842931	0	0
13	-0.681583	0.50114	0	0
14	0.526433	0.184322	0	0
15	-1.22768	-1.75866	0	0
16	-0.934646	0.471649	0	0
17	0.105669	0.901908	0	0
18	0.367576	-0.630763	0	0
19	0.85961	0.32921	0	0
20	-0.560639	-0.038164	0	0
21	-0.605777	-0.106281	0	0
22	1.82048	0.363143	0	0
23	0.735136	-1.27928	0	0
24	0.05976	-0.929737	0	0
25	-0.32315	0.818198	0	0
26	0.514185	0.732672	0	0
27	0.709867	-0.0984688	0	0
28	-1.79708	-1.9753	0	0
29	1.10637	-0.555377	0	0
30	0.165239	1.49323	0	0
31	0.4342	-0.736177	0	0
32	0.860703	0.927174	0	0
33	-1.06442	-0.183892	0	0
34	2.86733	-1.94587	0	0
35	0.719216	-0.0523615	0	0
36	0.758029	0.353409	0	0
37	0.332929	1.27815	0	0
38	0.639904	0.343844	0	0
39	0.332409	0.14	0	0
40	-2.29735	-0.158151	0	0
41	-1.22433	-0.485771	0	0
42	-1.16986	0.956825	0	0
43	0.0326657	0.00668456	0	0
44	-2.33574	1.13283	0	0
45	-1.17343	-0.086721	0	0
46	0.924459	-0.0562718	0	0
47	1.62737	-0.366497	0	0
48	-0.486276	1.01641	0	0
49	-1.73728	-0.481204	0	0
50	-2.03327	0.129896	0	0
